Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude,Failure_NextHour
46808,6391,0,6391,783360,181,1091,1360,1280,0,1734,0,49,313,12,22,2,558,1343,128,1,1,Lim Chu Kang,"1,43","103,72",0
187732,5045,0,5045,783360,298,1206,1360,1382,0,1797,1,47,193,22,0,2,167,1291,128,1,1,Watten,"1,33","103,81",0
187764,6391,0,6391,783360,181,1091,1360,1280,0,1734,0,49,313,12,22,2,558,1343,128,1,1,Hillview,"1,36","103,77",0
46662,5222,0,5223,783360,248,1337,1359,1430,0,1887,0,46,171,49,0,2,213,1455,128,1,1,Marsiling,"1,43","103,77",0
187729,5222,0,5223,783360,248,1337,1359,1430,0,1887,0,46,171,49,0,2,213,1455,128,1,1,Tengah,"1,36","103,73",0
111439,5428,0,5427,777240,1138,1461,1358,1754,0,2041,0,53,111,16,0,2,397,1550,127,1,0,Bukit Batok,"1,36","103,76",0
185082,5428,0,5427,777240,1138,1461,1358,1754,0,2041,0,53,111,16,0,2,397,1550,127,1,0,one-North,"1,3","103,79",0
111552,5513,0,5513,777240,396,1368,1357,1795,0,1988,2,61,150,24,0,2,507,1796,127,1,1,Ayer Rajah,"1,27","103,85",0
111629,5456,0,5456,777240,528,1373,1357,1834,0,1916,0,56,190,18,1,2,552,1812,127,1,0,Nanyang,"1,35","103,69",0
184967,5456,0,5456,777240,528,1373,1357,1834,0,1916,0,56,190,18,1,2,552,1812,127,1,0,Chong Pang,"1,43","103,83",0
185121,5513,0,5513,777240,396,1368,1357,1795,0,1988,2,61,150,24,0,2,507,1796,127,1,1,Farrer Park,"1,31","103,85",0
111050,5504,0,5504,783360,907,1418,1356,1716,0,1919,0,56,124,27,1,2,465,1822,128,1,0,Chong Boon,"1,37","103,86",0
111294,5858,0,5858,783360,752,1363,1356,1940,0,1927,0,50,165,24,1,2,607,1752,128,1,0,Tengah,"1,36","103,73",0
185050,5858,0,5858,783360,752,1363,1356,1940,0,1927,0,50,165,24,1,2,607,1752,128,1,0,Ang Mo Kio,"1,37","103,85",0
185307,5504,0,5504,783360,907,1418,1356,1716,0,1919,0,56,124,27,1,2,465,1822,128,1,0,Tengah,"1,36","103,73",0
46362,5877,0,5877,783360,274,1430,1355,1423,0,1952,0,46,266,36,5,2,194,1349,128,1,1,Little India,"1,31","103,85",0
46363,5877,0,5877,783360,274,1430,1355,1423,0,1952,0,46,266,36,5,2,194,1349,128,1,1,Paya Lebar,"1,32","103,89",0
187978,5877,0,5877,783360,274,1430,1355,1423,0,1952,0,46,266,36,5,2,194,1349,128,1,1,Murai,"1,39","103,69",0
187979,5877,0,5877,783360,274,1430,1355,1423,0,1952,0,46,266,36,5,2,194,1349,128,1,1,Bukit Batok,"1,36","103,76",0
46710,6109,0,6109,777240,274,1216,1353,1607,0,1792,0,38,303,23,31,3,667,2794,127,1,1,Rochor,"1,31","103,87",0
187887,6109,0,6109,777240,274,1216,1353,1607,0,1792,0,38,303,23,31,3,667,2794,127,1,1,Jurong?esidential,"1,35","103,82",0
46660,4795,0,4795,783360,190,1265,1351,1321,0,1886,0,39,139,15,0,1,131,1280,128,1,0,Marina South,"1,28","103,87",0
187727,4795,0,4795,783360,190,1265,1351,1321,0,1886,0,39,139,15,0,1,131,1280,128,1,0,Toa Payoh,"1,33","103,86",0
46811,6962,0,6962,777240,167,1314,1350,1136,0,1925,0,50,374,11,84,3,542,1199,127,1,1,Ang Mo Kio,"1,37","103,85",0
187767,6962,0,6962,777240,167,1314,1350,1136,0,1925,0,50,374,11,84,3,542,1199,127,1,1,Jurong Island,"1,28","103,68",0
46493,5043,0,5043,783360,182,1269,1348,1361,0,1824,0,38,230,25,0,2,201,1408,128,1,0,Bukit Batok,"1,36","103,76",0
187835,5043,0,5043,783360,182,1269,1348,1361,0,1824,0,38,230,25,0,2,201,1408,128,1,0,Bukit Panjang,"1,38","103,77",0
111585,4357,0,4358,777240,377,1385,1348,1091,0,2250,1,42,101,17,0,2,379,1183,127,1,1,Lavender,"1,31","103,86",0
184941,4357,0,4358,777240,377,1385,1348,1091,0,2250,1,42,101,17,0,2,379,1183,127,1,1,Admiralty,"1,44","103,8",0
111028,5155,0,5155,783360,540,1284,1347,1776,0,1737,1,47,99,21,0,1,348,1496,128,1,1,Thomson,"1,33","103,84",0
185297,5155,0,5155,783360,540,1284,1347,1776,0,1737,1,47,99,21,0,1,348,1496,128,1,1,Bencoolen,"1,3","103,85",0
111157,5656,0,5657,783360,411,1401,1346,1818,0,1800,1,48,158,27,0,2,536,1710,128,1,1,Bugis-Kampong Glam,"1,35","103,82",0
111158,5656,0,5657,783360,411,1401,1346,1818,0,1800,1,48,158,27,0,2,536,1710,128,1,1,Pulau Ubin,"1,41","103,96",0
185154,5656,0,5657,783360,411,1401,1346,1818,0,1800,1,48,158,27,0,2,536,1710,128,1,1,Innova,"1,43","103,79",0
185155,5656,0,5657,783360,411,1401,1346,1818,0,1800,1,48,158,27,0,2,536,1710,128,1,1,Pioneer Sector,"1,29","103,67",0
111116,5393,0,5393,777240,775,1367,1342,1753,0,1897,0,42,134,26,0,2,483,1729,127,1,0,Bugis-Kampong Glam,"1,35","103,82",0
111603,5806,0,5806,777240,347,1333,1342,1984,0,1819,3,59,217,21,3,3,696,2090,127,1,1,Dunearn,"1,32","103,83",0
184951,5806,0,5806,777240,347,1333,1342,1984,0,1819,3,59,217,21,3,3,696,2090,127,1,1,Bencoolen,"1,3","103,85",0
185139,5393,0,5393,777240,775,1367,1342,1753,0,1897,0,42,134,26,0,2,483,1729,127,1,0,Labrador Park,"1,27","103,8",0
46619,4725,0,4725,777240,150,1277,1341,1233,0,1859,0,54,200,22,0,2,205,1143,127,1,0,Teban Gardens,"1,32","103,74",0
188013,4725,0,4725,777240,150,1277,1341,1233,0,1859,0,54,200,22,0,2,205,1143,127,1,0,Queenstown,"1,29","103,79",0
46370,5871,0,5871,783360,315,1397,1340,1480,0,1819,0,39,283,21,17,2,257,1444,128,1,1,Kent Ridge,"1,29","103,78",0
46371,5871,0,5871,783360,315,1397,1340,1480,0,1819,0,39,283,21,17,2,257,1444,128,1,1,Sungei Road,"1,3","103,85",0
187986,5871,0,5871,783360,315,1397,1340,1480,0,1819,0,39,283,21,17,2,257,1444,128,1,1,Geylang West,"1,32","103,89",0
187987,5871,0,5871,783360,315,1397,1340,1480,0,1819,0,39,283,21,17,2,257,1444,128,1,1,Lok Yang,"1,32","103,7",0
46758,4864,0,4864,777240,394,1207,1340,1353,0,1746,0,42,365,24,65,3,632,1372,127,1,1,Jurong Central,"1,34","103,74",0
187912,4864,0,4864,777240,394,1207,1340,1353,0,1746,0,42,365,24,65,3,632,1372,127,1,1,Pandan Valley,"1,32","103,78",0
111555,5721,0,5722,783360,1360,1423,1338,1733,0,2079,0,61,173,19,0,2,596,1910,128,1,1,Jalan Kayu-Seletar,"1,4","103,87",0
184926,5721,0,5722,783360,1360,1423,1338,1733,0,2079,0,61,173,19,0,2,596,1910,128,1,1,Bartley,"1,34","103,88",0
46589,4891,0,4891,783360,265,1248,1335,1374,0,1776,0,43,164,29,2,2,166,1273,128,1,1,Commonwealth,"1,3","103,8",0
187868,4891,0,4891,783360,265,1248,1335,1374,0,1776,0,43,164,29,2,2,166,1273,128,1,1,Elias,"1,38","103,94",0
46496,4891,0,4891,777240,203,1309,1334,1317,0,1800,0,45,231,25,3,2,233,1289,127,1,0,Teck Ghee,"1,37","103,85",0
187836,4891,0,4891,777240,203,1309,1334,1317,0,1800,0,45,231,25,3,2,233,1289,127,1,0,Sin Ming,"1,36","103,83",0
46763,4855,0,4854,777240,191,1350,1333,1171,0,1961,0,46,203,27,1,2,188,1220,127,1,0,Lim Chu Kang,"1,43","103,72",0
187916,4855,0,4854,777240,191,1350,1333,1171,0,1961,0,46,203,27,1,2,188,1220,127,1,0,Tanglin,"1,31","103,82",0
46688,5142,0,5142,783360,216,1253,1331,1449,0,1716,0,41,267,19,10,3,498,2000,128,1,1,Pasir Panjang,"1,28","103,79",0
187740,5142,0,5142,783360,216,1253,1331,1449,0,1716,0,41,267,19,10,3,498,2000,128,1,1,Ayer Rajah,"1,27","103,85",0
111027,5221,0,5221,777240,842,1282,1330,1806,0,1784,1,61,107,18,0,2,397,1582,127,1,1,Choa Chu Kang,"1,38","103,75",0
185296,5221,0,5221,777240,842,1282,1330,1806,0,1784,1,61,107,18,0,2,397,1582,127,1,1,Sungei Gedong,"1,42","103,69",0
111103,4992,0,4992,783360,493,1179,1329,1579,0,1657,1,56,85,30,0,2,374,1517,128,1,1,Somapah,"1,34","103,96",0
185132,4992,0,4992,783360,493,1179,1329,1579,0,1657,1,56,85,30,0,2,374,1517,128,1,1,Tuas Crescent,"1,32","103,64",0
111393,4626,3,4627,777240,754,1343,1329,1339,0,2157,1,48,85,14,0,2,333,1190,127,1,1,Admiralty,"1,44","103,8",0
184924,4626,3,4627,777240,754,1343,1329,1339,0,2157,1,48,85,14,0,2,333,1190,127,1,1,Hillview,"1,36","103,77",0
46693,4912,0,4912,783360,232,1314,1328,1153,0,1967,3,38,369,21,72,3,854,1660,128,1,1,Mattar,"1,33","103,88",0
187879,4912,0,4912,783360,232,1314,1328,1153,0,1967,3,38,369,21,72,3,854,1660,128,1,1,Boon Lay,"1,34","103,71",0
46661,4954,2,4954,777240,195,1298,1327,1392,0,1906,0,24,145,23,0,2,155,1231,127,1,1,Tuas,"1,29","103,63",0
187728,4954,2,4954,777240,195,1298,1327,1392,0,1906,0,24,145,23,0,2,155,1231,127,1,1,Mount Pleasant,"1,33","103,83",0
111026,5158,0,5159,783360,471,1251,1326,1790,0,1726,0,50,124,8,0,2,446,1640,128,1,0,Serangoon North,"1,36","103,87",0
185295,5158,0,5159,783360,471,1251,1326,1790,0,1726,0,50,124,8,0,2,446,1640,128,1,0,Gek Poh Ville,"1,35","103,7",0
46499,4940,0,4940,777240,253,1284,1326,1322,0,1834,0,37,253,22,1,2,181,1191,127,1,0,Dhoby Ghaut,"1,3","103,85",0
111269,4113,0,4113,777240,2351,1300,1326,1043,0,2148,0,48,58,10,0,2,355,1189,127,1,0,Somapah,"1,34","103,96",0
185038,4113,0,4113,777240,2351,1300,1326,1043,0,2148,0,48,58,10,0,2,355,1189,127,1,0,Esplanade,"1,29","103,86",0
187838,4940,0,4940,777240,253,1284,1326,1322,0,1834,0,37,253,22,1,2,181,1191,127,1,0,Buangkok,"1,38","103,89",0
46368,6087,0,6087,777240,316,1350,1325,1628,0,1840,0,34,289,22,19,3,297,1523,127,1,1,Shunfu Estate,"1,35","103,84",0
46369,6087,0,6087,777240,316,1350,1325,1628,0,1840,0,34,289,22,19,3,297,1523,127,1,1,Marina East,"1,29","103,87",0
46829,4664,0,4664,777240,170,1158,1325,1423,0,1682,0,45,310,32,21,2,524,1217,127,1,1,Jurong?ndustrial,"1,34","103,75",0
187778,4664,0,4664,777240,170,1158,1325,1423,0,1682,0,45,310,32,21,2,524,1217,127,1,1,Bukit Merah,"1,35","103,82",0
187984,6087,0,6087,777240,316,1350,1325,1628,0,1840,0,34,289,22,19,3,297,1523,127,1,1,Watten,"1,33","103,81",0
187985,6087,0,6087,777240,316,1350,1325,1628,0,1840,0,34,289,22,19,3,297,1523,127,1,1,Esplanade,"1,29","103,86",0
111266,4148,0,4149,783360,729,1269,1324,1138,0,1941,1,56,82,17,0,2,388,1248,128,1,1,Mandai,"1,43","103,82",0
185037,4148,0,4149,783360,729,1269,1324,1138,0,1941,1,56,82,17,0,2,388,1248,128,1,1,Western Water Catchment,"1,41","103,7",0
46828,4546,0,4546,783360,170,1198,1323,1278,0,1803,0,34,332,30,41,4,571,1232,128,1,1,Admiralty,"1,44","103,8",0
187777,4546,0,4546,783360,170,1198,1323,1278,0,1803,0,34,332,30,41,4,571,1232,128,1,1,Caldecott Hill,"1,34","103,83",0
111296,4657,0,4657,783360,793,1313,1318,1487,0,1913,0,35,63,21,0,1,273,1183,128,1,0,Potong Pasir,"1,33","103,87",0
185051,4657,0,4657,783360,793,1313,1318,1487,0,1913,0,35,63,21,0,1,273,1183,128,1,0,Marsiling,"1,43","103,77",0
111297,4369,0,4369,777240,679,1295,1318,1271,0,2013,2,47,50,15,0,2,253,1107,127,1,1,Marsiling,"1,43","103,77",0
185052,4369,0,4369,777240,679,1295,1318,1271,0,2013,2,47,50,15,0,2,253,1107,127,1,1,Ayer Rajah,"1,27","103,85",0
111052,5278,0,5278,783360,568,1287,1316,1825,0,1771,3,51,126,22,0,2,449,1577,128,1,1,Marsiling,"1,43","103,77",0
185309,5278,0,5278,783360,568,1287,1316,1825,0,1771,3,51,126,22,0,2,449,1577,128,1,1,Jurong Island,"1,28","103,68",0
46588,4646,0,4646,777240,173,1244,1315,1226,0,1785,1,50,149,24,0,2,151,1314,127,1,1,one-North,"1,3","103,79",0
187867,4646,0,4646,777240,173,1244,1315,1226,0,1785,1,50,149,24,0,2,151,1314,127,1,1,Bukit Purmei,"1,27","103,83",0
49872,4273,0,4273,783360,448,1123,1161,1387,0,1633,0,43,179,23,0,2,157,974,128,1,0,Marina Bay,"1,28","103,85",1
128364,4475,4,4479,783360,331,676,1313,717,0,1113,3,58,1526,3,518,9,2319,3773,128,1,1,Pulau Tekong,"1,41","104,04",0
183480,4475,4,4479,783360,331,676,1313,717,0,1113,3,58,1526,3,518,9,2319,3773,128,1,1,Kallang Basin,"1,32","103,87",0
111583,4696,0,4696,777240,831,1287,1313,1525,0,1856,0,44,130,21,0,2,479,1371,127,1,0,Woodlands,"1,44","103,79",0
184939,4696,0,4696,777240,831,1287,1313,1525,0,1856,0,44,130,21,0,2,479,1371,127,1,0,Paya Lebar,"1,32","103,89",0
111485,5424,0,5424,777240,952,1287,1310,1891,0,1780,0,50,164,28,0,2,478,1510,127,1,0,Serangoon Gardens,"1,36","103,87",0
185103,5424,0,5424,777240,952,1287,1310,1891,0,1780,0,50,164,28,0,2,478,1510,127,1,0,Ayer Rajah,"1,27","103,85",0
111320,4767,0,4767,783360,612,1326,1309,1469,0,1926,0,44,165,6,1,2,762,1598,128,1,0,Geylang Serai,"1,32","103,9",0
185198,4767,0,4767,783360,612,1326,1309,1469,0,1926,0,44,165,6,1,2,762,1598,128,1,0,Sungei Road,"1,3","103,85",0
111074,5458,0,5457,777240,797,1352,1309,1849,0,1822,0,59,145,13,0,2,510,1714,127,1,0,"Clementi, Singapore","1,32","103,76",0
185318,5458,0,5457,777240,797,1352,1309,1849,0,1822,0,59,145,13,0,2,510,1714,127,1,0,Pasir Ris,"1,37","103,95",0
46541,5582,0,5583,777240,185,1360,1307,1547,0,1740,1,42,197,31,0,2,218,1381,127,1,1,Tiong Bahru,"1,29","103,83",0
187855,5582,0,5583,777240,185,1360,1307,1547,0,1740,1,42,197,31,0,2,218,1381,127,1,1,Loyang,"1,37","103,97",0
46838,4435,0,4435,777240,147,1268,1306,1065,0,2127,0,30,329,15,39,2,516,1027,127,1,1,Kebun Baru,"1,37","103,84",0
187787,4435,0,4435,777240,147,1268,1306,1065,0,2127,0,30,329,15,39,2,516,1027,127,1,1,Tanjong Pagar,"1,28","103,85",0
111248,5732,0,5732,783360,598,1447,1305,1750,0,1935,4,64,181,26,2,3,636,1990,128,1,1,Holland Village,"1,31","103,8",0
185024,5732,0,5732,783360,598,1447,1305,1750,0,1935,4,64,181,26,2,3,636,1990,128,1,1,Sennett Estate,"1,35","103,82",0
111156,5690,0,5690,777240,967,1393,1305,1855,0,1837,0,55,147,18,0,2,497,1774,127,1,0,HarbourFront,"1,27","103,82",0
185153,5690,0,5690,777240,967,1393,1305,1855,0,1837,0,55,147,18,0,2,497,1774,127,1,0,Buangkok,"1,38","103,89",0
111405,6862,0,6862,783360,681,1282,1304,2336,0,2076,4,97,93,14,0,2,490,2130,128,1,1,Cairnhill,"1,31","103,84",0
185062,6862,0,6862,783360,681,1282,1304,2336,0,2076,4,97,93,14,0,2,490,2130,128,1,1,Bukit Chandu,"1,28","103,79",0
111286,5833,3,5834,777240,681,1434,1303,1861,0,2015,2,74,95,24,0,2,436,1832,127,1,1,Teban Gardens,"1,32","103,74",0
185045,5833,3,5834,777240,681,1434,1303,1861,0,2015,2,74,95,24,0,2,436,1832,127,1,1,Woodlands,"1,44","103,79",0
46839,4261,0,4261,783360,125,1251,1302,1051,0,2215,0,40,331,9,34,2,531,943,128,1,1,Rochor,"1,31","103,87",0
111048,5163,0,5164,783360,1260,1380,1302,1612,0,1788,1,43,131,22,0,2,539,1868,128,1,1,Gek Poh Ville,"1,35","103,7",0
185306,5163,0,5164,783360,1260,1380,1302,1612,0,1788,1,43,131,22,0,2,539,1868,128,1,1,Woodgrove,"1,43","103,78",0
187788,4261,0,4261,783360,125,1251,1302,1051,0,2215,0,40,331,9,34,2,531,943,128,1,1,Kallang,"1,31","103,87",0
111432,6873,80,6954,771120,3173,1421,1301,2045,0,1949,1,66,189,17,5,3,748,3284,126,1,1,St Michael's,"1,33","103,86",0
185078,6873,80,6954,771120,3173,1421,1301,2045,0,1949,1,66,189,17,5,3,748,3284,126,1,1,Joo Koon,"1,33","103,68",0
111462,4936,0,4936,783360,453,1248,1297,1728,0,1657,1,57,150,23,0,2,542,1508,128,1,1,Bukit Panjang,"1,38","103,77",0
185095,4936,0,4936,783360,453,1248,1297,1728,0,1657,1,57,150,23,0,2,542,1508,128,1,1,Tengah,"1,36","103,73",0
46709,5683,0,5683,777240,337,1222,1296,1632,0,1700,1,41,313,19,43,3,732,2240,127,1,1,Pasir Panjang,"1,28","103,79",0
187886,5683,0,5683,777240,337,1222,1296,1632,0,1700,1,41,313,19,43,3,732,2240,127,1,1,Tai Seng,"1,34","103,89",0
111117,5280,0,5281,783360,546,1262,1295,1894,0,1767,1,50,126,21,0,2,411,1633,128,1,1,Bedok Town Park,"1,34","103,94",0
111118,5280,0,5281,783360,546,1262,1295,1894,0,1767,1,50,126,21,0,2,411,1633,128,1,1,Toa Payoh,"1,33","103,86",0
185140,5280,0,5281,783360,546,1262,1295,1894,0,1767,1,50,126,21,0,2,411,1633,128,1,1,Kembangan,"1,32","103,91",0
185141,5280,0,5281,783360,546,1262,1295,1894,0,1767,1,50,126,21,0,2,411,1633,128,1,1,Tuas Crescent,"1,32","103,64",0
46614,4892,0,4892,777240,839,1199,1292,1432,0,1765,0,27,188,14,0,2,262,1366,127,1,0,Telok Blangah,"1,27","103,81",0
111119,5262,0,5262,777240,766,1163,1292,1931,0,1649,2,46,115,32,0,2,390,1580,127,1,1,Pulau Tekong,"1,41","104,04",0
111120,5262,0,5262,777240,766,1163,1292,1931,0,1649,2,46,115,32,0,2,390,1580,127,1,1,Ayer Rajah,"1,27","103,85",0
185142,5262,0,5262,777240,766,1163,1292,1931,0,1649,2,46,115,32,0,2,390,1580,127,1,1,Tuas West,"1,33","103,63",0
185143,5262,0,5262,777240,766,1163,1292,1931,0,1649,2,46,115,32,0,2,390,1580,127,1,1,Mount Vernon,"1,34","103,88",0
188011,4892,0,4892,777240,839,1199,1292,1432,0,1765,0,27,188,14,0,2,262,1366,127,1,0,Shunfu Estate,"1,35","103,84",0
184925,4092,0,4093,783360,752,1236,1290,1122,0,2116,1,56,72,15,0,2,374,1182,128,1,1,Bidadari,"1,35","103,87",0
111113,5337,0,5337,783360,824,1300,1289,1739,0,1805,3,61,138,16,0,2,490,1722,128,1,1,Singapore City,"1,28","103,85",0
111431,6003,0,6003,783360,853,1483,1289,1935,0,2066,3,63,163,26,0,2,701,2504,128,1,1,Loyang,"1,37","103,97",0
185077,6003,0,6003,783360,853,1483,1289,1935,0,2066,3,63,163,26,0,2,701,2504,128,1,1,Jurong Central,"1,34","103,74",0
185138,5337,0,5337,783360,824,1300,1289,1739,0,1805,3,61,138,16,0,2,490,1722,128,1,1,Gek Poh Ville,"1,35","103,7",0
46694,4429,0,4429,777240,194,1221,1285,1086,0,2073,0,43,329,22,42,3,735,1533,127,1,1,Hume Estate,"1,35","103,82",0
187880,4429,0,4429,777240,194,1221,1285,1086,0,2073,0,43,329,22,42,3,735,1533,127,1,1,Geylang Serai,"1,32","103,9",0
111076,5536,0,5536,777240,485,1257,1282,1966,0,1734,2,65,125,8,0,2,428,1593,127,1,1,Woodlands,"1,44","103,79",0
185320,5536,0,5536,777240,485,1257,1282,1966,0,1734,2,65,125,8,0,2,428,1593,127,1,1,Anson Road,"1,27","103,84",0
111584,4476,0,4476,783360,497,1284,1280,1402,0,1917,1,51,101,23,0,2,404,1294,128,1,1,Yuhua,"1,34","103,74",0
184940,4476,0,4476,783360,497,1284,1280,1402,0,1917,1,51,101,23,0,2,404,1294,128,1,1,Jalan Kayu-Seletar,"1,4","103,87",0
46637,4884,0,4884,783360,177,1325,1279,1390,0,1787,0,59,154,23,0,3,161,1239,128,1,1,Teck Ghee,"1,37","103,85",0
188019,4884,0,4884,783360,177,1325,1279,1390,0,1787,0,59,154,23,0,3,161,1239,128,1,1,Bukit Brown,"1,33","103,83",0
46612,4498,0,4498,777240,178,1168,1279,1288,0,1713,2,44,144,21,0,2,138,1159,127,1,1,Orchard Road,"1,3","103,85",0
187877,4498,0,4498,777240,178,1168,1279,1288,0,1713,2,44,144,21,0,2,138,1159,127,1,1,Yew Tee,"1,4","103,75",0
46780,4708,0,4708,777240,226,1227,1277,1361,0,1749,1,54,148,44,0,2,198,1202,127,1,1,Yew Tee,"1,4","103,75",0
187922,4708,0,4708,777240,226,1227,1277,1361,0,1749,1,54,148,44,0,2,198,1202,127,1,1,Simei,"1,34","103,95",0
46622,4101,0,4101,783360,268,1257,1276,952,0,2128,0,57,164,22,0,2,152,883,128,1,0,Chin Bee,"1,34","103,72",0
197010,4836,0,4836,783360,1170,988,1058,711,0,1486,0,19,132,14,0,2,218,944,128,1,0,Lavender,"1,31","103,86",1
46684,4778,0,4777,783360,203,1281,1276,1301,0,1802,1,30,218,19,4,2,365,1712,128,1,1,Yew Tee,"1,4","103,75",0
187736,4778,0,4777,783360,203,1281,1276,1301,0,1802,1,30,218,19,4,2,365,1712,128,1,1,Tuas Crescent,"1,32","103,64",0
188014,4101,0,4101,783360,268,1257,1276,952,0,2128,0,57,164,22,0,2,152,883,128,1,0,Geylang East,"1,32","103,89",0
46377,4779,0,4779,777240,218,1244,1276,1283,0,1866,0,64,245,22,1,2,158,1031,127,1,0,Marsiling,"1,43","103,77",0
187989,4779,0,4779,777240,218,1244,1276,1283,0,1866,0,64,245,22,1,2,158,1031,127,1,0,Wrexham,"1,35","103,82",0
111121,5226,0,5226,783360,634,1298,1274,1825,0,1835,1,29,106,15,0,2,433,1465,128,1,1,Jurong Island,"1,28","103,68",0
185144,5226,0,5226,783360,634,1298,1274,1825,0,1835,1,29,106,15,0,2,433,1465,128,1,1,Woodlands,"1,44","103,79",0
49695,6005,0,6005,783360,553,1280,1272,1493,0,1682,1,64,300,39,19,3,432,2525,128,1,1,Jurong?esidential,"1,35","103,82",0
187525,6005,0,6005,783360,553,1280,1272,1493,0,1682,1,64,300,39,19,3,432,2525,128,1,1,Loyang,"1,37","103,97",0
111627,5484,0,5485,777240,444,1235,1272,2009,0,1844,2,69,182,20,0,3,646,2111,127,1,1,Admiralty,"1,44","103,8",0
184966,5484,0,5485,777240,444,1235,1272,2009,0,1844,2,69,182,20,0,3,646,2111,127,1,1,Yishun,"1,43","103,84",0
46686,5644,0,5644,783360,282,1388,1271,1506,0,1833,0,34,308,18,38,3,646,2234,128,1,1,Emerald Hill,"1,31","103,84",0
187738,5644,0,5644,783360,282,1388,1271,1506,0,1833,0,34,308,18,38,3,646,2234,128,1,1,Marina Bay,"1,28","103,85",0
196838,5485,0,5485,783360,3512,978,1050,1092,0,1403,0,35,128,15,0,2,358,1461,128,1,0,Sin Ming,"1,36","103,83",1
46636,4485,0,4485,777240,239,1209,1271,1264,0,1715,0,39,141,32,0,2,159,1144,127,1,1,one-North,"1,3","103,79",0
188018,4485,0,4485,777240,239,1209,1271,1264,0,1715,0,39,141,32,0,2,159,1144,127,1,1,Frankel Estate,"1,32","103,92",0
111081,4132,0,4132,783360,347,1223,1269,1187,0,1951,0,35,69,18,0,2,370,1246,128,1,0,Cairnhill,"1,31","103,84",0
185128,4132,0,4132,783360,347,1223,1269,1187,0,1951,0,35,69,18,0,2,370,1246,128,1,0,Jurong?ndustrial,"1,34","103,75",0
111610,4108,0,4109,777240,311,1426,1268,923,0,2300,0,33,100,11,0,1,372,1141,127,1,0,Kallang Bahru,"1,32","103,87",0
184956,4108,0,4109,777240,311,1426,1268,923,0,2300,0,33,100,11,0,1,372,1141,127,1,0,Hume Estate,"1,35","103,82",0
46790,4199,0,4199,783360,202,1272,1267,947,0,2170,0,38,162,19,0,2,167,1028,128,1,1,Elias,"1,38","103,94",0
187752,4199,0,4199,783360,202,1272,1267,947,0,2170,0,38,162,19,0,2,167,1028,128,1,1,Buangkok,"1,38","103,89",0
46685,5171,0,5171,777240,208,1306,1267,1490,0,1773,0,44,268,30,14,3,560,2061,127,1,1,Tiong Bahru,"1,29","103,83",0
187737,5171,0,5171,777240,208,1306,1267,1490,0,1773,0,44,268,30,14,3,560,2061,127,1,1,Yew Tee,"1,4","103,75",0
46399,5517,0,5517,783360,689,1195,1264,1761,0,1625,0,44,238,38,3,2,235,1366,128,1,1,Jurong?esidential,"1,35","103,82",0
187992,5517,0,5517,783360,689,1195,1264,1761,0,1625,0,44,238,38,3,2,235,1366,128,1,1,Orchard Road,"1,3","103,85",0
111071,5578,1,5579,777240,794,1377,1264,1935,0,1807,1,60,103,17,0,2,483,1637,127,1,1,West Coast,"1,31","103,76",0
185317,5578,1,5579,777240,794,1377,1264,1935,0,1807,1,60,103,17,0,2,483,1637,127,1,1,Serangoon,"1,36","103,87",0
46756,4334,0,4334,777240,207,1153,1263,1270,0,1722,1,36,299,24,20,2,541,1209,127,1,1,Tuas West,"1,33","103,63",0
187910,4334,0,4334,777240,207,1153,1263,1270,0,1722,1,36,299,24,20,2,541,1209,127,1,1,Geylang West,"1,32","103,89",0
46715,4413,0,4413,783360,302,1173,1261,1255,0,1770,0,33,238,22,9,2,436,1717,128,1,0,Pulau Ubin,"1,41","103,96",0
196889,4754,0,4754,783360,224,1051,1035,940,0,1385,0,40,144,21,0,2,297,1404,128,1,0,Tuas Link,"1,32","103,66",1
187891,4413,0,4413,783360,302,1173,1261,1255,0,1770,0,33,238,22,9,2,436,1717,128,1,0,Lim Chu Kang,"1,43","103,72",0
46789,4041,0,4041,777240,359,1197,1258,1066,0,1949,0,41,171,26,1,2,189,1032,127,1,1,Little India,"1,31","103,85",0
187751,4041,0,4041,777240,359,1197,1258,1066,0,1949,0,41,171,26,1,2,189,1032,127,1,1,Boon Lay,"1,34","103,71",0
57984,3568,0,3568,777240,229,1225,1256,646,0,2162,0,81,295,23,23,2,256,1257,127,1,1,Ayer Rajah,"1,27","103,85",0
187147,3568,0,3568,777240,229,1225,1256,646,0,2162,0,81,295,23,23,2,256,1257,127,1,1,Kent Ridge,"1,29","103,78",0
46784,4464,0,4464,783360,998,1221,1254,1274,0,1772,0,49,208,24,10,3,320,1094,128,1,1,Jalan Kayu-Seletar,"1,4","103,87",0
187746,4464,0,4464,783360,998,1221,1254,1274,0,1772,0,49,208,24,10,3,320,1094,128,1,1,Potong Pasir,"1,33","103,87",0
46400,5632,0,5632,777240,369,1168,1253,1801,0,1639,0,36,248,20,5,3,232,1427,127,1,1,Sennett Estate,"1,35","103,82",0
